"Nombre","Estilo","Gravedad_Original","Gravedad_Final","Grado_Alcoholico","Amargor","Color"
"Teste Porter","American Porter",1.055,1.01,5.91,39.89,28.77
"Smugglers Hideout","American Porter",1.062,1.017,5.9,43.74,13.28
"Smoked Porter","American Porter",1.058,1.011,6.19,29.32,33.48
"Hollister Chocolate Vanilla Porter","American Porter",1.07,1.026,5.75,52.18,34.74
"Black butte porter clone","American Porter",1.058,1.014,5.72,33.97,29.07
"Bulldog Porter","Robust Porter",1.062,1.015,6.08,42.99,45.74
"Fossane Bryggeri - Porteur 2017","Baltic Porter",1.068,1.015,6.86,37.03,32.8
"Dark Hill Porter","American Porter",1.044,1.011,4.46,18.93,25.31
"Clay Golem Blueberry Baltic Porter","Baltic Porter",1.08,1.012,8.9,35.53,39.03
"Back in the USSR Baltic Porter","Baltic Porter",1.068,1.019,6.47,42.71,34.84
"American Porter","American Porter",1.065,1.015,6.59,40.97,35.28
"Barefoot American Porter - DIY BrewHouse","American Porter",1.052,1.012,5.16,41.77,33.09
"Reese's Porter","American Porter",1.068,1.02,6.36,28.85,24.44
"C-Porter - American Porter","American Porter",13.9014,3.69497,5.5,35.04,26.17
"American Porter Lagermandad","American Porter",1.056,1.011,5.84,55.11,33.37
"Dark Star Espresso","Brown Porter",1.036,1.008,3.69,34.53,48.16
"Tucumanazo","American Porter",1.053,1.013,5.26,41.44,29.5
"Genus Chordeiles Baltic Porter","Baltic Porter",1.009,1.002,0.93,0,1.12
"Christmas Pudding Porter","English Porter",1.095,1.023,9.47,32.12,26.18
"Cookies N Cream Porter","American Porter",1.059,1.018,5.27,23.56,23.79
"Damn Van Porter","American Porter",1.107,1.027,10.4,47.7,42.19
"Gingerbread Monster SCALED","American Porter",1.091,1.028,8.28,28.67,50
"Porter","American Porter",1.053,1.013,5.23,30.49,29.45
"Robust Chocolate Porter","Robust Porter",1.079,1.015,8.38,43.8,30.33
"Sakurajima Ruby Ale","English Porter",1.05,1.013,4.85,27.76,27.28
"Who's Your Taddy Porter","Brown Porter",1.054,1.012,5.53,25.44,25.15
"Baltic Porter","Baltic Porter",1.082,1.018,8.39,33.12,26.87
"Autumn Brown","English Porter",1.051,1.012,5.12,13.12,20.66
"Vanilla Porter","American Porter",1.065,1.019,6.02,28.84,30.07
"Cedar Rock Porter","American Porter",1.057,1.013,5.76,63.51,25.37
"Hafraporter","Baltic Porter",1.062,1.017,5.94,36.84,32.62
"Black Forest Chocolate Stout","American Porter",1.06,1.015,5.97,31.32,24.86
"Baltic Porter","Baltic Porter",1.09,1.02,9.09,28.61,23
"Baltic","Baltic Porter",1.076,1.02,7.46,40.37,28.15
"Possum Porter","American Porter",1.057,1.016,5.46,28.54,32.3
"Porter III - Brown","English Porter",11.973,2.97257,4.81,31.25,28.71
"Aaron's Gold Medal Porter","American Porter",1.063,1.019,5.77,32.86,47.72
"English Robust Porter","English Porter",1.055,1.018,4.92,21.23,24.61
"Pecan Pie Porter","Robust Porter",1.097,1.024,9.58,29.85,37.14
"G35 Pure Baltic - Smoked Baltic Porter","Baltic Porter",1.101,1.028,9.58,38.51,37.53
"Vanilla Honey Porter","American Porter",1.062,1.013,6.36,25.48,34.12
"English porter","Brown Porter",1.076,1.021,7.24,78.26,50
"G Baltic Porter","Baltic Porter",1.086,1.013,9.6,51.73,40.01
"Cascades Porter","American Porter",1.064,1.011,6.88,31.43,31.68
"Smoky Brown Porter","American Porter",1.06,1.017,5.63,34.26,26.67
"Chocolate Vanilla Porter","American Porter",1.061,1.015,6,35.45,31.83
"#46 Not Your Ordinary Paranthropus Porter...","English Porter",1.047,1.013,4.45,30.78,27.39
"Porter","Brown Porter",1.058,1.018,5.31,30.81,25.5
"Honey Rye Porter (May 2017)","American Porter",1.065,1.01,7.3,25.64,24.02
"ES Porter (June 17)","Baltic Porter",1.063,1.019,5.86,46.41,37.14
"Bourbon Vanilla Porter","Brown Porter",1.094,1.023,9.37,53.03,41.36
"Salted caramel chocolate stout","American Porter",1.047,1.014,4.28,23.49,33.44
"Victory at Selling Out","American Porter",1.063,1.014,6.44,40.5,36.44
"Bakke Brygg London Porter 25 L","Brown Porter",1.048,1.012,4.7,28.96,26.8
"Puffton Porter","American Porter",1.054,1.014,5.3,27.23,38.03
"Bourbon Vanilla Porter","Robust Porter",1.057,1.015,5.48,47.83,24.57
"Gunsmoke Robust Porter","American Porter",1.062,1.019,5.68,41.75,43.21
"Winterizer Extra Robust Porter","American Porter",1.081,1.015,8.56,39.91,33.55
"Shake choc porter","American Porter",1.056,1.011,5.9,47.22,33.59
"Underdark","Robust Porter",1.076,1.019,7.52,33.46,37.79
"Black butte porter","American Porter",1.057,1.018,5.1,30.86,28.46
"Passing the Time Porter","American Porter",1.064,1.019,5.97,26.73,33.29
"Stout Porter","English Porter",1.051,1.012,5.11,32.96,41.8
"0002 - Porter","American Porter",1.066,1.017,6.39,0,30.79
"Essai noire","Brown Porter",1.051,1.01,5.36,29.67,33.13
"Old Rasputin Adapted","American Porter",1.077,1.015,8.24,80.89,29.49
"7:17 Porter","American Porter",1.061,1.021,5.31,28.97,30.6
"Blueberry Porter","American Porter",1.058,1.015,5.75,43.62,42.57
"#45","American Porter",1.061,1.014,6.22,38.76,31.3
"The Blue Thing","American Porter",1.062,1.017,5.97,34.94,8.83
"RICK","English Porter",1.06,1.015,5.9,43.97,41.78
"Porter Ba?tycki","Baltic Porter",20.5392,7.10047,7.51,46.53,39.65
"BSB - pAnchor Steam Porter","American Porter",1.064,1.015,6.35,49.17,37.73
"American Porter","American Porter",1.06,1.013,6.18,39.35,41.73
"Export India porter","Brown Porter",1.068,1.015,7.02,41.4,43.12
"Dads Porter","American Porter",1.067,1.018,6.42,25.25,32.31
"Porter","American Porter",1.068,1.017,6.76,32.93,41.59
"Barles ChoutAle","American Porter",1.056,1.017,5.14,33.23,36.28
"Czech Black Ale Parti-Gyle","American Porter",1.061,1.012,6.5,62.97,25.32
"Hoppy Golliwogg","American Porter",1.071,1.017,7.08,77.37,50
"#41","Robust Porter",1.055,1.015,5.25,47.63,28.04
"Fuller's London Porter","English Porter",1.054,1.016,4.98,31.56,33.08
"Porter base (Sea Buckthorn / Licorice)","Robust Porter",1.062,1.015,6.06,38.41,29.17
"Lab Porter","American Porter",1.045,1.009,4.79,28.88,29.43
"Strong Brown Porter","English Porter",1.091,1.023,8.93,64.5,28.34
"Christmas porter","American Porter",1.06,1.015,5.81,18.71,36.03
"Dragon's Milk","Robust Porter",1.077,1.02,7.45,27.32,29.83
"Kjeller 5 Robust StjørdalsPorter 25 l","Robust Porter",1.057,1.014,5.64,29.64,33.33
"Porter","American Porter",1.061,1.015,6.03,0,36.72
"GIMP","American Porter",1.086,1.028,7.64,17.18,24.63
"Porter","Robust Porter",1.056,1.013,5.54,46.54,37.81
"Lamington Porter","Robust Porter",1.06,1.018,5.54,41.32,31.71
"Salted Caramel Vanilla Porter","Robust Porter",1.055,1.016,5.11,37.91,32.79
"Circa 1554 Lager","American Porter",1.058,1.01,6.32,26.96,39.93
"Ray English Porter","English Porter",1.049,1.012,4.87,28.73,28.96
"Porter #1","American Porter",1.056,1.017,5.14,31.72,29.74
"Chinook","Brown Porter",1.069,1.016,7.05,36.59,10.74
"R&F","American Porter",1.063,1.018,5.9,46.98,28.06
"Chocolate Rye Porter V.2","American Porter",1.058,1.011,6.2,40.96,33.51
"Robust Porter","American Porter",1.083,1.02,8.3,0,31.8
"Pecan maple parti porter","American Porter",1.054,1.01,5.76,50.36,49.83
"Rob's Smoked Porter","Baltic Porter",1.066,1.013,7,37.54,21.13
"Porter I","American Porter",13.6505,3.40469,5.51,29.95,29.37
"Oatmeal Stout","American Porter",1.06,1.015,5.94,46.58,35.4
"52. Twelve Malts","American Porter",1.064,1.012,6.8,28.76,37.04
"Special Sauce Chocolate porter","American Porter",1.046,1.009,4.88,37.75,24.06
"Awesome Recipe","American Porter",1.086,1.033,6.9,49.27,23.03
"Brethren Eater Vanilla Porter","American Porter",1.058,1.012,6.03,33.21,35.27
"Cole Porter","Robust Porter",1.064,1.016,6.41,34.04,48.94
"Brown Porter UK","Brown Porter",1.044,1.011,4.31,23.01,25.32
"Porter","Robust Porter",1.074,1.017,7.38,77.14,35.52
"Porter extract","American Porter",1.057,1.015,5.49,35.24,32.63
"Porter","Brown Porter",1.053,1.012,5.35,26.1,30.92
"L7 Porter","American Porter",13.4603,3.35342,5.44,35.06,28.82
"Lima Chocolate Porter","English Porter",1.075,1.018,7.5,32.84,30.25
"Porter","Brown Porter",1.052,1.013,5.11,27.23,25.4
"Smoked Porter","Baltic Porter",1.076,1.019,7.41,33.48,43.62
"Bakke Brygg KaffePorter 20 l","Robust Porter",1.073,1.018,7.23,43.86,40
"Eddie Fitz Porter","American Porter",1.062,1.016,6.01,41.05,38.97
"Porter X","American Porter",1.105,1.031,9.61,104.98,49.16
"Jazz_Porter_Resist","English Porter",1.044,1.01,4.5,27.63,27.45
"Choconut Brown Porter","American Porter",1.05,1.015,4.6,28.88,26.84
"Robust Porter","American Porter",1.066,1.016,6.47,37.73,39.1
"Imperial drone strike porter","Robust Porter",1.092,1.018,9.75,101.4,37.51
"4Gs Porter","American Porter",1.051,1.015,4.73,41.7,39.94
"Black Widow Porter","American Porter",1.06,1.011,6.4,34.96,27.29
"Robust Porter","American Porter",1.053,1.013,5.18,31.97,33.49
"English Porter","English Porter",1.059,1.013,5.95,44.91,34.56
"Chocolate Pumpkin Pie","American Porter",1.06,1.016,5.74,30.2,33.4
"Red porter cherry","American Porter",1.061,1.014,6.13,27.81,20.8
"Baltic Porter General Friedrich Wilhelm von ...","Baltic Porter",1.09,1.025,8.51,42.81,30.32
"JUL_KAIKAKU_AG","Brown Porter",1.052,1.016,4.77,20.67,24.58
"Death by coconut","American Porter",1.064,1.018,6.13,40.49,40.69
"Stout","English Porter",1.045,1.008,4.86,34.98,18.96
"November Porter","American Porter",1.049,1.01,5.12,25.42,32.4
"Deon English Porter","English Porter",1.051,1.012,5.1,27.01,26.9
"Breakfast Porridge Stout","American Porter",1.058,1.013,5.86,19.3,37.78
"Bakke Brygg London Porter 50 l","Brown Porter",1.05,1.013,4.88,28.52,25.28
"Porter","American Porter",1.051,1.011,5.24,58.86,33.93
"Extract_Porter","American Porter",1.05,1.009,5.31,28.99,31.22
"American Porter","American Porter",1.052,1.012,5.19,42.47,24.19
"Bakke Brygg RugPorter 50 l","Robust Porter",1.08,1.019,7.96,60.22,44.71
"Nutter Porter","American Porter",1.056,1.014,5.49,30.01,28.56
"Ah  Porterhouse!","Brown Porter",1.112,1.023,11.74,41.9,22.65
"Liquorice Robust Porter","Robust Porter",1.057,1.011,6.02,31.95,31.29
"Coconut Porter","American Porter",1.061,1.014,6.15,49.4,40
"Best Baltic Porter","Baltic Porter",1.086,1.016,9.2,41.31,34.74
"Peanut Butter Porter","American Porter",1.07,1.021,6.46,30.74,34.85
"A Brew of Ice and Fire (base)","American Porter",1.063,1.014,6.37,39.85,46.99
"Belgian Porter","Robust Porter",1.061,1.012,6.44,28.21,34.07
"Chocolate Vanilla Porter ll","American Porter",1.061,1.015,6.06,31.52,38.81
"Dark Star Licorice Stout","American Porter",1.083,1.023,7.99,36.02,42.35
"Porter 1.000L","American Porter",1.073,1.015,7.72,43.53,33.61
"Porter","Baltic Porter",1.094,1.023,9.22,43.43,33.05
"American porter","American Porter",1.054,1.015,5.07,24.28,28.67
"Bube's Honey Porter","American Porter",1.062,1.01,6.84,32.68,32.84
"Third Prize Porter","American Porter",1.047,1.013,4.42,45.76,31.77
"Vanilla Porter","Robust Porter",1.061,1.019,5.49,37.93,31.71
"Matt's Porter","English Porter",11.2708,2.66693,4.58,24.05,32.74
"Porter","Robust Porter",1.079,1.019,7.97,51.19,49.86
"Brown Porter","English Porter",1.051,1.01,5.27,21.5,24.13
"Ben's Choclate oatmeal Porter","American Porter",1.064,1.015,6.39,27.7,37.16
"Robust Porter","American Porter",1.062,1.017,5.88,49.43,39.49
"Der Lads Coffee Porter","American Porter",1.04,1.011,3.84,41.3,41.05
"Serious Eats Robust Porter","Robust Porter",1.048,1.011,4.88,30.66,32.61
"White Dogs Porter","American Porter",1.058,1.017,5.46,31.63,35
"Porter","American Porter",1.065,1.018,6.12,32.54,49.79
"Awesome Recipe","Baltic Porter",1.056,1.014,5.48,0,24.74
"Bube's Porter","American Porter",1.06,1.015,5.87,35.11,36.71
"Coconut Maple Porter","American Porter",1.063,1.014,6.44,29.93,35.64
"Marko's Porter","Robust Porter",1.054,1.016,4.99,32.17,23.18
"Imperial Chocolate Porter","American Porter",1.089,1.021,8.94,62.78,42.07
"Porter special","English Porter",1.044,1.011,4.3,31.57,45.53
"2nd porter","American Porter",1.057,1.014,5.59,30.07,35.24
"MeanFace Porter #1","American Porter",1.06,1.012,6.28,31.66,33
"Metzfest stout","American Porter",1.078,1.02,7.55,69.35,42.55
"Coal furnace w/vanilla","American Porter",1.055,1.013,5.5,44.67,36.84
"Lebkuchen American Porter","American Porter",1.058,1.015,5.64,28.59,29.65
"Red Dawn Raspberry Robust Porter","Robust Porter",1.066,1.018,6.31,22.21,35.07
"Vanilla Coffee Porter","American Porter",1.075,1.021,7.16,62.64,44.08
"White Knight","American Porter",1.06,1.018,5.5,29.6,39.99
"Welsh Porter","American Porter",1.061,1.013,6.36,39.28,48.5
"Coconut Porter","Brown Porter",1.06,1.013,6.19,42.88,31.15
"Coconut Porter","American Porter",1.055,1.012,5.67,29.25,31.27
"Pecan Porter","American Porter",1.072,1.018,7.09,36.18,49.75
"Giggle Water Porter","English Porter",1.06,1.015,5.95,26.28,29.64
"Baltisk Kanin Porter","Baltic Porter",1.093,1.023,9.14,36.53,45.05
"Porter 100l","Robust Porter",1.059,1.015,5.75,35.07,30.23
"Black Widowed Porter","Robust Porter",1.051,1.009,5.46,42.15,30.77
"Randy's Coffee Pecan Porter","American Porter",1.063,1.019,5.79,48.24,32.19
"Smokey Joe Porter","Brown Porter",1.055,1.013,5.62,32.19,35.99
"Fuller's Porter Clone","Robust Porter",1.06,1.017,5.68,35.62,30.5
"Robs honey porter","American Porter",1.061,1.013,6.27,38.9,34.25
"Porter 12G","Brown Porter",1.062,1.015,6.07,55.2,34.52
"Edmund II","American Porter",15.4355,3.33263,6.55,36.79,37.87
"Solsnu","Brown Porter",1.05,1.01,5.27,23.33,35.47
"Choc-Vanilla Porter","Robust Porter",1.058,1.015,5.63,52.77,41.21
"Baltic to the Wall","Baltic Porter",1.073,1.013,7.83,61.97,27.51
"Porter","English Porter",1.06,1.059,0.08,38.29,26.46
"Crackling Fire","Robust Porter",1.053,1.012,5.31,32.11,34.62
"Christmas Porter  2017","Brown Porter",1.072,1.02,6.86,36.02,25.29
"Pumpkin Pie Porter 2.0","American Porter",1.075,1.019,7.37,35.5,29.14
"20180129 EXTRACT Porter hi","English Porter",1.051,1.01,5.38,31.22,37.78
"Export India Porter","English Porter",1.066,1.02,6.11,78.84,26.81
"Black Widow","American Porter",1.063,1.014,6.39,43.76,34.77
"Brown Porter - Extract","Brown Porter",1.055,1.016,5.13,28.07,30.75
"Cbchoco","English Porter",1.047,1.011,4.75,27.19,36.11
"Black Butte Porter Clone","American Porter",1.059,1.018,5.39,42.02,32.87
"PORTER 1.0","Robust Porter",1.06,1.014,5.94,32.75,30.62
"1849 Barclay Perkins EI","English Porter",1.062,1.017,5.91,206.59,31.06
"Baltic porter","Baltic Porter",1.088,1.02,8.89,28.1,29.81
"NO GUINNESS HERE","American Porter",1.082,1.019,8.17,84.76,39.87
"Plummer Porter reduced","Baltic Porter",1.071,1.018,7.04,43.81,24.25
"Porter","American Porter",1.032,1.008,3.17,32.74,6.45
"Black Hole Clone","American Porter",1.094,1.023,9.37,160.05,50
"GF Porter","American Porter",1.059,1.016,5.66,30.35,38.04
"Potter porter","Brown Porter",1.054,1.01,5.73,24.32,25
"Awesome Recipe","Baltic Porter",15.2183,3.95517,6.11,0,44.34
"Munich Spiced Porter","Robust Porter",1.058,1.014,5.93,43.8,30.62
"London porter clone","English Porter",1.024,1.008,2.11,60.45,25.66
"Coffee Pecan Porter","American Porter",1.053,1.016,4.89,39.97,25.99
"Devenish Porter","English Porter",1.064,1.017,6.17,67.35,30.31
"Candlelight Coffee Stout","American Porter",1.089,1.025,8.42,44.17,37.23
"Porter","English Porter",1.055,1.013,5.51,20.11,22.73
"Bridgeport-like Porter","Robust Porter",1.06,1.015,5.86,45.51,41.58
"Honey Molasses Porter","American Porter",1.061,1.014,6.15,48.87,34.73
"#44 - Our Special Ale","American Porter",1.055,1.012,5.71,31.47,29.49
"Porter II - Robust","Robust Porter",13.1365,3.27186,5.3,41.71,26.58
"F.I.C.I. Porter","American Porter",1.044,1.011,4.21,40.24,30.97
"Cherrywood Smoked Porter","Robust Porter",1.066,1.017,6.4,28.86,30.71
"O Dark 30","American Porter",1.066,1.019,6.51,71.94,40.91
"Smoked Porter","English Porter",1.056,1.014,5.45,31.16,29.41
"Plum Porter","Baltic Porter",19.5208,3.91694,8.59,28.83,36.6
"OBK Irish Stout","American Porter",1.049,1.012,4.84,32.74,37.97
"Bourbon Barrel Oak Aged Porter","Robust Porter",1.063,1.018,5.9,66.43,43.54
"On The Rebound","American Porter",1.057,1.012,5.88,47.85,41.86
"Honey Milk Porter - Canaan","American Porter",1.066,1.023,5.61,50.56,24.91
"Imperial Porter 5g","Robust Porter",1.073,1.018,7.17,41.83,39.11
"Porter","American Porter",1.062,1.016,6.06,25.92,33.36
"Port O' Palmer","American Porter",1.051,1.014,4.9,40.58,26.27
"Hey porter V2","English Porter",1.048,1.012,4.74,33.99,28.93
"Chinook Robust Porter","Robust Porter",1.073,1.018,7.2,57.58,34.9
"Porter I","American Porter",13.6505,3.40469,5.51,29.95,29.37
"PORTER","American Porter",1.052,1.013,5.15,28.33,32.46
"Imperial Porter","Baltic Porter",1.077,1.014,8.32,36.5,50
"Porter equipo grande","Brown Porter",1.047,1.012,4.67,26.07,24.38
"Baltic Porter","Baltic Porter",15.6451,2.62961,7.04,23.14,33.14
"AllGrain_AmericanPorter","American Porter",1.056,1.014,5.63,26.64,37.23
"November Porter #2","American Porter",1.047,1.013,4.52,27.18,40.33
"#33 Porter","Brown Porter",1.04,1.007,4.42,33.85,18.04
"Farm Porter 2017","English Porter",1.052,1.013,5.13,29.29,28.67
"Awesome Recipe","American Porter",1.108,1.024,10.96,143.61,50
"Baltic Porter","Baltic Porter",1.071,1.011,7.82,33.75,32.41
"Dark side","English Porter",1.056,1.016,5.26,25.93,35.26
"Viennese Spiced Porter","American Porter",1.073,1.021,6.79,44.64,34.99
"Sour wild berry porter","American Porter",1.055,1.012,5.62,27.06,34.63
"Sir Chris(tmas) Hoy","English Porter",1.045,1.012,4.31,23.87,25.04
"Who's Your Taddy Porter","English Porter",1.059,1.018,5.5,25.66,28.63
"17. DECEMBER 2017 - DOUBLE PORTER","American Porter",1.102,1.026,10.06,47.56,37.58
"Vanilla Caramel Porter","American Porter",1.067,1.017,6.61,48.36,34.98
"Vanilla Porter","American Porter",1.058,1.017,5.42,53.19,35.58
"Porter with Belgian yeast","American Porter",1.05,1.009,5.4,30.36,34.8
"Ben Heimbach - Dark Ale (Porter)","Baltic Porter",1.077,1.017,7.8,31.46,27.5
"Holiday  Porter","American Porter",1.069,1.019,6.57,35.29,30.84
"Founders Porter clone","Robust Porter",1.061,1.015,6.04,34.61,47.08
"Espresso Milk Stout","American Porter",1.055,1.016,5.12,24.37,33.59
"Robust Beard","American Porter",1.031,1.007,3.03,46.09,37.87
"Stout","American Porter",1.071,1.018,7.02,98.69,41.03
"Robust Porter Mr Malt","American Porter",1.067,1.016,6.7,28.17,29.02
"Cool Calm Peat","Baltic Porter",1.076,1.017,7.69,39.62,28.78
"Bailey Porter","Brown Porter",1.051,1.012,5.08,26.55,31.93
"G40 Imperial Baltic Porter - Abbeydale","Baltic Porter",1.095,1.021,9.76,25.02,47.35
"Smoked Vanillia Porter","Robust Porter",1.062,1.014,6.24,46.9,25.36
"3 Meadows Coconut Milk Stout","American Porter",1.053,1.014,4.99,29.93,32.39
"Brunch Stout","American Porter",1.085,1.02,8.53,65.77,50
"Dark Ale","American Porter",1.054,1.013,5.28,41.97,35.32
"RC's PB Cup Porter","Robust Porter",1.077,1.018,7.76,60.05,40
"Robust Porter","American Porter",1.07,1.017,7.08,46.45,34.65
"Peanut Butter Yup!","Robust Porter",1.054,1.014,5.23,28.12,32.81
"OB Death By Coconut","American Porter",1.067,1.016,6.63,30.01,41.9
"Robust Porter","Robust Porter",1.061,1.015,6.15,40.65,32.44
"8 Ball","Baltic Porter",1.075,1.027,6.33,36,27.95
"Josh Robinson - Oatmeal Stout","American Porter",1.06,1.011,6.5,27.67,42.34
"JR's Porter","American Porter",1.051,1.012,5.07,24.02,39.67
"Chai Porter","American Porter",1.055,1.009,6.03,36.28,26.25
"Iron Robust Porter","Robust Porter",1.055,1.013,5.59,29.71,33.3
"Christian & Stig's Dock Porter","Robust Porter",1.072,1.02,6.79,30.98,36.23
"From the Deep","Robust Porter",1.115,1.031,11,32.63,45.88
"Porter - Name TBD","Brown Porter",1.048,1.016,4.21,31.47,24.94
"Black Coffee  Stout","American Porter",1.027,1.008,2.53,20.75,42.53
"Imperial Porter","Robust Porter",1.07,1.018,6.91,33.52,37.68
"Shipwreck Porter","Baltic Porter",1.105,1.021,10.96,39.33,40.98
"Porter","American Porter",1.055,1.015,5.26,39.18,32.47
"Coconut Porter XI","American Porter",1.056,1.01,6,37.11,36.98
"Porter","Robust Porter",1.051,1.012,5.17,33.7,33.89
"Smokey baltic","Baltic Porter",1.053,1.014,5.14,36.2,28.64
"Dark and Spooky Porter","American Porter",1.057,1.011,6.02,41.21,31.55
"Alaska Porter","Robust Porter",1.055,1.012,5.72,47.31,33.1
"Hey Porter","American Porter",1.049,1.013,4.8,30.13,27.55
"Drunken Englishman Porter","Robust Porter",1.058,1.015,5.72,37.64,34.48
"The Nutcase (Peanut Butter Porter)","Robust Porter",1.065,1.019,6.08,30.19,50
"KWND Port-R Alpha","Brown Porter",1.06,1.015,5.95,47.97,40.18
"Brixton Porter","Robust Porter",1.056,1.011,5.93,45.1,30.91
"Baltic Porter","Baltic Porter",1.084,1.022,8.15,31.65,26.83
"137 Barley Wine","American Porter",1.108,1.014,12.37,63.68,50
"House Porter 2","Robust Porter",1.056,1.015,5.47,44.03,31.59
"Porter","English Porter",1.054,1.01,5.7,30.45,31.39
"Porter base (Pecan)","American Porter",1.067,1.019,6.21,30.38,33.06
"Goblin porter","Robust Porter",1.049,1.012,4.89,42.86,45.31
"(brown)Porter v2","Brown Porter",1.057,1.014,5.64,37.86,35.11
"Black Widow Porter","Robust Porter",1.063,1.015,6.34,33.45,34.2
"SchuBrew Porter 2018","American Porter",13.5015,3.25806,5.51,36.62,32.78
"Coffee Porter","Robust Porter",1.04,1.011,3.87,61.39,50
"Doc's Pecan Porter Braggot","American Porter",1.062,1.008,7.37,33.14,30.91
"Harri Portteri","Robust Porter",1.081,1.019,8.2,45.39,42.9
"Patron Chocolate Porter","Brown Porter",1.061,1.021,5.25,32.78,35.1
"Porter","Robust Porter",1.07,1.017,6.97,34.73,29.36
"Fuller's London Porter clone","English Porter",1.053,1.012,5.31,33.52,30.55
"Brown base","Brown Porter",1.045,1.011,4.51,22.74,28.99
"Brown Porter","Brown Porter",1.058,1.016,5.48,30.02,26.43
"The Drunken Gingerbread Man","Brown Porter",1.065,1.015,6.51,33.56,29.88
"Limfjord klone","Baltic Porter",1.072,1.012,7.9,32.45,41.39
"Blackberry Porter","American Porter",1.072,1.024,6.25,26.45,41.02
"Caddywhompus Porter","American Porter",1.058,1.015,5.69,36.24,31.4
"Black Widow Porter","Robust Porter",1.067,1.016,6.62,46.86,43.62
"Kitchen Sink","Baltic Porter",1.081,1.02,7.94,36.99,23.03
"Back on Your Heads","American Porter",1.061,1.014,6.08,31.87,37.2
"Rum Barrel Porter","American Porter",1.073,1.018,7.19,41.73,40.22
"Robust porter","English Porter",15.9937,4.92497,6.04,61.21,45.98
"Kitchen sink Porter","American Porter",1.051,1.014,4.81,31.08,25.35
"Porter","American Porter",1.055,1.014,5.41,38.89,29
"Vanilla Porter","Brown Porter",1.074,1.021,7,27.28,27.01
"Taddy Porter","English Porter",1.047,1.013,4.45,30.41,23.28
"Vanilla Porter","American Porter",1.058,1.017,5.42,71.86,35.58
"Chocolate cherry porter","American Porter",1.054,1.014,5.23,32.03,35.97
"Porter Batch 002","American Porter",1.051,1.013,5,43.18,35.05
"Clone - Kissmeyer Baltic Porter","Baltic Porter",1.079,1.016,8.18,55.79,26.14
"Tummaa milkkiä","Baltic Porter",1.077,1.021,7.29,51.29,40.36
"Bracken's Porter (Porter #1)","Robust Porter",1.055,1.012,5.55,29.67,41.16
"SOMALI YACHT CLUB - THE BEER","American Porter",1.058,1.015,5.76,46.9,35.77
"Milk Stout","American Porter",1.038,1.01,3.76,0,6.78
"Porter","Brown Porter",1.04,1.01,3.9,0,34.33
"Coconut Porter","Robust Porter",1.052,1.014,5.15,52.65,38.9
"American porter","American Porter",1.059,1.016,5.64,35.78,35.1
"Peat-Smoked Porter","Robust Porter",1.063,1.012,6.66,66.81,48.31
"Pit Row","Robust Porter",1.062,1.016,5.99,41.39,34.6
"Baltic Porter","English Porter",1.08,1.02,7.92,52.34,34.05
"Porter","Brown Porter",1.05,1.01,5.33,28.98,22.57
"American Session Porter","American Porter",1.045,1.009,4.77,39.31,27.65
"TB04: Whiskey Smoked Liquorice Porter","Robust Porter",14.846,3.85451,6.17,42.35,31.38
"Baltic Porter","Baltic Porter",1.064,1.015,6.4,39.45,19.96
"Whiskey Barrel Imperial Porter","American Porter",1.093,1.016,10.07,72.41,47.41
"Pecan Porter #1","Robust Porter",1.083,1.022,8,36.03,35.74
"Lumped up Dan's","Baltic Porter",1.066,1.019,6.11,32.44,31.3
"Paulo's Brown Porter #1","Brown Porter",1.049,1.014,4.58,27.12,25.75
"Manuka Porter","American Porter",1.058,1.015,5.71,29.25,19.61
"Carolina 10 gallon Backcut","American Porter",1.061,1.011,6.56,71.54,23.36
"Honningporter","Baltic Porter",1.067,1.011,7.36,49.87,34.2
"Baltic Porter","Baltic Porter",1.074,1.012,8.14,29.9,34.2
"MC Porter 12/31","Robust Porter",1.061,1.012,6.5,48.34,35.86
"Working Man","American Porter",1.059,1.016,5.7,43.36,42.27
"Coffee Porter","Brown Porter",1.052,1.015,4.84,25.66,22.78
"Vanilla Chipotle Porter","American Porter",1.095,1.023,9.44,42.65,46.65
"Why Not Rye Porter","American Porter",1.074,1.017,7.57,53.97,32.87
"Guido's Porter 2017","Baltic Porter",1.079,1.028,6.67,34.41,37.57
"Touch My Pink Button  Partnership Pumpkin Po...","American Porter",1.055,1.013,5.52,60.22,43.45
"Dark cariboo slobber","Robust Porter",1.045,1.004,5.32,35.23,35.24
"Porter","English Porter",1.053,1.01,5.62,7.02,39.02
"Get Out Skeleton Man","American Porter",1.052,1.015,4.8,20.81,32.92
"Fullers London Porter Clone","Brown Porter",1.052,1.012,5.29,32.9,26.23
"Howling In The Night Porter","American Porter",1.057,1.014,5.68,34.95,32.44
"C & B Porter","American Porter",1.053,1.011,5.57,32.71,36.59
"You're Malabarred! Coffee Stout","American Porter",1.067,1.014,6.98,39.57,38.28
"50lb Gorilla","American Porter",1.109,1.028,10.69,69.24,50
"First Porter","American Porter",1.054,1.015,5.19,40.52,37.01
"Chocolate Porter","English Porter",1.045,1.011,4.47,31.3,31.64
"Black Butte Porter Clone","American Porter",1.057,1.017,5.19,40.9,36.42
"Blu berry porta","Brown Porter",1.052,1.013,5.1,32.48,29.56
"Pumpkin Porter","American Porter",1.061,1.015,6.04,28.36,35.44
