"Nombre","Estilo","Gravedad_Original","Gravedad_Final","Grado_Alcoholico","Amargor","Color"
"29. Grandpa Frosty Russian Imperial","Stout",1.089,1.02,9.09,51.33,44.79
"Rainy Day Stout","Stout",1.045,1.008,4.89,39.35,34.56
"Dry Stout","Stout",1.041,1.01,4.08,45.63,31.58
"The Imperial Stout (TEST BATCH)","Stout",1.092,1.025,8.83,83.33,38.33
"KtG Klone","Stout",1.105,1.026,11.52,100.06,40
"Black Betty","Stout",1.069,1.007,8.12,0,30.48
"RIS (George)","Stout",1.093,1.015,10.27,61.86,50
"Sniper","Stout",1.084,1.024,7.86,0,43.82
"U.B. Irish      William Flanagan's Irish Sto...","Stout",1.049,1.011,4.97,36.07,40
"Milk choco stout","Stout",1.057,1.022,4.59,21.2,40
"Braggot Stout (Inspired by Fenrir)","Stout",1.072,1.02,6.76,70.06,30.06
"Barrel Stout 18gal","Stout",1.097,1.03,8.8,77.77,50
"Greggs Stout","Stout",1.061,1.016,6,50.01,41.41
"Pop's Stout","Stout",1.073,1.014,7.71,0,57.11
"Century Russian Imperial Stout","Stout",1.124,1.019,13.84,127.03,31.11
"Cantrell's Stout","Stout",1.127,1.043,11.11,37.32,50
"Coffee and Cream Stout","Stout",1.069,1.021,6.35,30.42,48.36
"Hepne brygg #9","Stout",1.1,1.023,11.17,77.17,40
"Imperial Stout BIAB","Stout",1.094,1.021,9.51,80.77,50
"2015.9 - North Coast Old Rasputin","Stout",1.089,1.021,8.96,85.6,36.45
"Stout Porker","Stout",1.077,1.019,7.56,31.17,38.02
"BrewDog Old World Russian Imperial Stout","Stout",1.082,1.014,8.96,78.22,39.34
"Humtun Irish Stout","Stout",1.057,1.014,5.57,56,50
"Mercy Extra Stout","Stout",1.063,1.017,6.01,37.99,50
"Ulysses mkII","Stout",1.067,1.017,6.53,0,52.37
"Buffalo Sweat Clone","Stout",1.059,1.017,5.41,23.44,38.08
"Super Stout","Stout",1.067,1.017,6.97,35.18,39.44
"Old Engine Oil clone","Stout",1.074,1.022,6.87,67.52,34.9
"Milk Stout","Stout",15.5114,5.37293,5.79,23.87,42.46
"Enemy at the gates","Stout",1.091,1.026,8.53,67.21,40
"Pumpkin Pie the Room","Stout",1.109,1.04,9.08,54.7,39.06
"Steroid Stout","Stout",1.097,1.025,9.39,86.15,40
"Chocolate Cherry Milk Stout","Stout",1.075,1.024,6.71,23.07,35.35
"Root Down Milk Stout","Stout",1.052,1.018,4.57,34.44,37.4
"2015 - 7/26 - Russian Imperial Stout for bar...","Stout",24.5667,6.21423,10.38,115.77,47.69
"Dark Chocolate Cherry Stout","Stout",1.063,1.021,5.5,38.06,42.82
"Tropical stout","Stout",1.061,1.017,5.87,25.54,41.12
"Bourbon Bacon Stout","Stout",1.067,1.017,6.59,44.41,30.2
"Coffee Stout","Stout",1.073,1.018,7.18,38.16,40
"Double Chocolate Porter","Stout",1.08,1.018,8.07,25.31,39.87
"Caramel Molasses Imperial MIlk Stout","Stout",1.104,1.032,9.51,42.88,41.77
"22. Darkerness Milk Stout","Stout",1.069,1.026,5.69,20.62,39.94
"Black Heart Coffee Stout","Stout",1.047,1.012,4.62,33.62,34.8
"Bare Milk Stout","Stout",1.072,1.024,6.24,36.51,40
"Bakke Brygg Dry Stout 20 l","Stout",1.044,1.01,4.46,37.18,30.58
"Batch Verano 2013 Sweet Stout","Stout",1.056,1.016,5.29,34.98,40
"Horse Shoe Stout","Stout",1.083,1.024,7.83,46.13,50
"Chocolate Stout","Stout",1.093,1.031,8.17,46.7,40
"Kjeller 5 Norsk R¯kt Imperial Stout 20 l...","Stout",1.104,1.024,10.5,66.09,42.97
"#1Triple Chocolate Stout","Stout",1.056,1.017,5.1,31.1,37.55
"Black Chocolate Imperial Stout","Stout",1.114,1.029,11.14,114.35,50
"Imperial Coffee Stout","Stout",1.077,1.018,7.81,36.23,39.49
"Maple Cream Stout","Stout",1.066,1.019,6.07,20.23,40
"Patrick's One Eyed Guinnie","Stout",1.041,1.01,4,39.66,35.38
"Jule¯l","Stout",1.074,1.018,7.24,32.83,31.22
"ChocoMint Stout","Stout",1.062,1.02,5.46,37.4,36.89
"Chocky liquorice stout","Stout",1.045,1.01,4.55,32.93,32.76
"Bone Dry Irish Stout","Stout",1.06,1.015,5.91,98.9,50
"MFB - Irish Coffee Milk Stout","Stout",1.06,1.021,5.24,35.95,37.59
"Sao Paulo","Stout",1.106,1.033,9.61,74.41,50
"Avery Czar Clone","Stout",1.104,1.026,10.2,72.07,35.04
"Founders Oatmeal Stout","Stout",1.081,1.018,8.84,44.9,40
"King Marduk","Stout",1.111,1.031,10.53,60.27,39.93
"Greg's Classic Stout","Stout",1.061,1.015,5.98,54.73,33.39
"Requiem for a Bean","Stout",1.06,1.014,6.03,22.93,40
"Bourbon Barrel Stout","Stout",1.13,1.028,13.3,88.76,50
"Simple Dry Stout","Stout",1.05,1.014,4.83,31.13,34.59
"Ulysses","Stout",1.069,1.017,6.75,0,53.66
"Irish Lullaby","Stout",1.045,1.012,4.31,49.69,40
"Downhome Stoopid Cow Milk Stout","Stout",1.059,1.019,5.27,65.41,50
"Sour Stout","Stout",1.07,1.017,7,14.24,50
"Barrel stout","Stout",1.088,1.025,8.24,61.34,38.7
"Cocoa Psycho","Stout",1.116,1.029,11.38,0,50
"Watney's Cream Stout Clone","Stout",1.056,1.017,5.16,27.13,35.01
"Kokstad Mikrobryggeri  Extra Stout","Stout",1.077,1.022,7.22,40.54,40
"Creme Brulee Stout Clone","Stout",1.106,1.041,8.58,104.18,30.79
"Gravel & Grind Coffee Stout","Stout",1.08,1.02,7.82,81.68,45.41
"Knee Knocker Stout.2","Stout",1.061,1.015,6,69.03,36.16
"Black Hole Stout","Stout",1.096,1.023,9.6,67.7,50
"RIS Big Barrel Project","Stout",1.104,1.022,10.74,151.55,50
"Event Horizon","Stout",1.061,1.023,5.03,30.39,39.16
"Stout","Stout",1.105,1.036,9.01,130.16,50
"Murphy's Clone","Stout",1.042,1.009,4.22,32.77,21.82
"12: Russian Imperial Stout #2","Stout",1.106,1.034,9.51,131.33,50
"Mouth of Madness VI Stout","Stout",1.05,1.028,2.88,0,37.76
"Vanilla Chai Milk Stout","Stout",1.067,1.023,5.87,28.56,50
"Irish Stout","Stout",1.065,1.016,6.44,28.8,34.01
"Sweet Stout II","Stout",1.06,1.016,5.87,35.44,35.92
"Campfire Chocolate Stout","Stout",1.056,1.014,5.56,35.87,40
"Awesome Recipe","Stout",1.127,1.024,13.48,72.64,50
"Imperial chocolate stout","Stout",1.083,1.019,8.38,64.77,50
"Irish Stout Gordon Strong","Stout",1.048,1.013,4.52,33.25,50
"1918","Stout",1.136,1.041,12.51,52.19,40
"Arctic Night","Stout",1.055,1.016,5.13,33.45,37.98
"Horny Goat- Imperial Stout","Stout",1.08,1.019,8.01,44.53,45.19
"Cusakian Oatmeal Stout","Stout",1.062,1.018,5.76,51.98,50
"Valentine's Day Stout","Stout",1.06,1.017,5.66,32.64,39.49
"Cold Clock","Stout",1.09,1.021,9.05,89.34,33.33
"Imperial Stout #1","Stout",1.117,1.018,13.04,93.95,50
"Bakke Brygg Kaffestout 25 L mildere","Stout",1.056,1.016,5.27,46.69,38.66
"Iku-Turso (Panimo Hiisi) #AvoinOlut-clone...","Stout",1.072,1.014,7.56,139.28,32.32
"Mustach Envy Belgian Stout","Stout",1.089,1.016,10.39,50.16,38.42
"W00tstout","Stout",1.107,1.018,13,81.96,45.27
"Coconut & Lime Stout","Stout",1.047,1.013,4.51,35.46,38.02
"KSFSK","Stout",1.076,1.019,7.46,63.14,50
"Gimme Moher Stout!","Stout",1.056,1.018,4.91,38.17,40.79
"15","Stout",1.116,1.037,10.33,67.56,40
"Tout stout","Stout",1.054,1.016,5.07,41.97,39.18
"EBH Muddled Decisions Nutella Stout","Stout",1.053,1.015,5,33.58,33.71
"The Cure from Cork","Stout",1.041,1.01,4,44.95,33.57
"Chocolate Strawberry Milk Stout","Stout",1.058,1.017,5.35,24.81,40.22
"Blackoutstout","Stout",1.091,1.023,8.95,0,54.71
"Cherry Cordial","Stout",1.123,1.036,11.33,79.35,40
"Golden Imperial Milk Stout HOME","Stout",1.091,1.021,9.13,69.72,7.66
"Cujo Imperial Coffee Stout","Stout",1.089,1.026,8.21,42,46.46
"Imperial Multigrain Stout","Stout",1.095,1.02,10.89,59.53,40
"Goober Pea Stout","Stout",16.5,6.4,5.91,51.48,40
"Hazelnut Macchiato Stout !!!","Stout",1.052,1.019,4.32,36.17,33.14
"Blonde stout","Stout",1.08,1.019,8.01,35.55,7.24
"JBiA Barrel Brew","Stout",1.096,1.032,8.34,116.33,40
"Chocolate Milk Stout Experimental #1","Stout",1.08,1.028,6.79,32.02,40
"Aegir's Chocolate Irish Stout","Stout",1.05,1.013,4.77,52.19,44.58
"Dry Chocolate Coffee Stout","Stout",1.073,1.025,6.32,45.58,44.74
"Left hand milk stout clone","Stout",1.056,1.016,5.3,29.26,40
"?????? ?????","Stout",1.093,1.027,8.7,66.86,38.15
"Orange Chocolate Porter","Stout",1.076,1.02,7.43,9.78,35.69
"Chocolate coconut coffee stout","Stout",1.058,1.019,5.15,37.77,50
"James Carl Nash's Recipe","Stout",1.068,1.017,6.68,0,49.55
"Dirty Boulevard","Stout",1.098,1.028,9.13,75.89,40
"Founders Kentucky Breakfast Stout","Stout",1.093,1.024,9.13,77.52,50
"William Newborg's Recipe","Stout",1.114,1.029,11.21,0,53.8
"Tokyo","Stout",1.159,1.02,18.26,246.73,50
"Chocolate Banana Stout","Stout",1.056,1.019,4.87,31.48,42.03
"Dry Stout Yo!","Stout",1.044,1.011,4.38,36.93,33.06
"Gingerbread Milk Stout","Stout",1.081,1.027,7.02,49.65,46.14
"Yazoo Sue Clone","Stout",1.099,1.033,8.66,86.66,40.71
"VIIIRIS","Stout",1.105,1.026,10.35,171,40
"Canadian Breakfast Stout","Stout",1.085,1.019,8.76,63.34,39.39
"Commercial Dry Stout","Stout",1.047,1.012,4.55,42.52,38.15
"Broke-Ass  Secksial Chockolatt","Stout",1.099,1.025,9.76,56.27,50
"Stout 3","Stout",1.075,1.026,6.45,33.65,39.35
"Mouth of Madness V Stout","Stout",1.05,1.028,2.88,0,37.76
"7 Fjell - Rundemanen Rye Stout","Stout",1.059,1.013,6.1,60.29,37.97
"Spite Row Milk Stout","Stout",1.059,1.019,5.29,31.03,35.96
"Black Treacle Stout","Stout",1.063,1.012,6.68,2.13,19.76
"Kayfabe Stout","Stout",1.05,1.009,5.39,33.34,32.15
"2016 Russian Imperial Stout","Stout",1.111,1.029,12.14,95.81,46.97
"Solid Stout","Stout",1.054,1.015,5.13,40.3,43.67
"Russian Imperial","Stout",1.084,1.017,8.85,92.8,40
"Murder of Crows","Stout",1.103,1.024,10.45,0,52.3
"This is a warning","Stout",1.073,1.019,7.14,43.25,50
"Dark Double BriPA","Stout",1.084,1.021,8.29,177.17,40
"Irish Cream Stout","Stout",1.062,1.018,5.79,38.52,40
"Sarsaparilla Vanilla Chocolate Milk Stout...","Stout",1.074,1.023,6.71,21.22,40
"Black Putin","Stout",1.099,1.027,10.56,96.03,40
"Mochacino Vanilla Chocolate Stout","Stout",1.061,1.021,5.2,29.37,50
"Insane Imperial Stout","Stout",1.061,1.012,6.42,0,30.9
"Vicarious Russian Imperial Stout (Extract)...","Stout",1.084,1.014,9.24,87.7,36.96
"Kandy Kane Chocolate Imperial Stout","Stout",1.096,1.016,10.48,0,43.21
"Stop Putin your fingers in my Stout","Stout",1.111,1.025,11.24,91.44,50
"2014 Foreign Stout","Stout",1.068,1.015,6.93,61.39,38.3
"Coconut Milk Stout #6","Stout",15.894,5.59775,5.63,25.96,48.63
"PUNGO MILK STOUT","Stout",1.05,1.018,4.22,43.99,39.38
"Barrel Project","Stout",1.115,1.027,11.58,84.54,40
"Foreign Extra Stout","Stout",1.071,1.017,7.11,45.47,41.01
"Darker Lord's Imperial Stout Clone","Stout",1.131,1.036,12.52,156.9,50
"#25 imperial stout with cacao nibs","Stout",1.103,1.027,10.01,62.03,50
"Plausible Deniability2","Stout",1.105,1.024,10.65,116.53,50
"Modified Irish Stout","Stout",1.042,1.012,4.01,19.7,19.47
"AHS Cannonball stout","Stout",1.095,1.024,9.32,106.18,40
"Double Imperial Stout","Stout",1.153,1.029,16.31,148.68,50
"42 Beif Brau Mexican Cake","Stout",1.102,1.017,11.19,68.15,50
"Randy's Imperial Stout","Stout",1.099,1.027,9.36,74.34,50
"Blind Eye Dry Stout","Stout",1.048,1.012,4.69,0,35.37
"The Czar's Revenge","Stout",1.078,1.02,7.68,0,45.23
"Tzar Oak Bomba","Stout",1.084,1.02,8.44,78.1,50
"Mouth of Madness IV Stout","Stout",1.05,1.028,2.88,0,37.76
"Mouth of Madness III Stout","Stout",1.05,1.028,2.88,0,36.63
"Russian Imperial Stout (Projet)","Stout",1.115,1.033,10.74,90.35,40
"Black Hole Stout","Stout",1.096,1.023,9.6,67.7,50
"Sun Don't Shine","Stout",1.098,1.027,9.43,81.41,40
"Ma nouËre","Stout",1.071,1.022,6.47,64.25,33.49
"Original BL","Stout",1.08,1.026,7.11,39.83,48.76
"Christmas Pyre 2014","Stout",1.096,1.024,9.43,54.06,40
"Something Wicked This Way Comes","Stout",1.097,1.022,9.88,82.02,48.48
"TC Hazelnut Stout","Stout",1.048,1.011,4.84,29.32,42.65
"Imperial Vanilla Stout","Stout",1.088,1.022,8.7,24.85,41.63
"Brew to Thrill","Stout",1.102,1.029,9.54,89.67,40
"Old Rasputin Clone","Stout",1.088,1.022,8.62,149.17,36.94
"Mike's Irish Stout","Stout",1.057,1.016,5.34,52.94,37.48
"BEERSMITH MILK STOUT","Stout",1.056,1.014,5.47,0,44.05
"5 G PM Imperial Stout","Stout",1.102,1.023,10.29,106.65,40
"Fall in stout","Stout",1.078,1.023,7.25,31.5,40
"Eight Miles Low","Stout",1.104,1.026,10.22,77.24,50
"??????? ?????","Stout",1.08,1.018,8.11,52.65,47.13
"The Grinch Emancipator II","Stout",1.075,1.021,7.12,19.19,40.26
"Wes Belgian strong stout","Stout",1.091,1.014,10.15,40.03,40
"Cherry Stout","Stout",1.091,1.019,9.46,51.19,50
"Affogato Milk Stout","Stout",1.064,1.022,5.46,4.37,39.56
"138 American session stout","Stout",1.046,1.011,4.67,46.46,35.99
"White Stout","Stout",1.057,1.022,4.59,24.49,10.56
"50/50 barrel project","Stout",1.06,1.023,4.91,29.29,36.63
"On Deck - 1910 Fullers Brown Stout","Stout",17.042,5.93546,6.1,54.45,33.67
"Stout Trousers","Stout",1.044,1.011,4.3,0,28.86
"Foreign Extra Stout","Stout",1.073,1.018,7.31,45.52,32.86
"Chocolate vanilla milk stout","Stout",16.5397,6.4753,5.53,22.61,29.05
"Edisto river mudfish","Stout",1.06,1.017,5.68,30.66,37.53
"Santa Jesus","Stout",1.05,1.017,4.33,23.72,40
"Another crazy oat meal stout","Stout",1.053,1.012,5.37,36.01,40
"Stout v1","Stout",11.4428,3.29337,4.35,44.14,34.9
"Milk Chocolate Stout","Stout",1.082,1.028,7.08,45.62,50
"V.i.r.i.s","Stout",1.095,1.026,9.02,43.62,38.1
"South Paw Milk Stout","Stout",1.074,1.019,7.3,0,42.71
"Heart of Darkness Clone","Stout",1.043,1.012,4.1,34.13,21.83
"Ahab's Brew","Stout",1.051,1.014,4.79,36.2,34.41
"Algoa Bay Stout","Stout",1.05,1.014,4.68,30.99,40
"Darth Vader's Helmet","Stout",1.045,1.01,4.57,44.32,36.43
"St. Patty's Irish Stout","Stout",1.042,1.011,4.15,0,42.65
"Dry Irish Stout","Stout",1.046,1.011,4.63,22.51,38.75
"Baronen","Stout",1.102,1.021,11.82,51.08,40
"Valhalla Java Imperial Stout","Stout",1.141,1.051,11.8,94.12,50
"Nitro Milk Stout","Stout",1.063,1.011,6.89,35.17,39.01
"Irish Stout with Coffee and Oatmeal","Stout",1.054,1.015,5.09,62.41,18.59
"Jet Black heart chocolate milk stout","Stout",1.06,1.021,5.12,42.57,39.99
"Russian Vanilla","Stout",1.113,1.031,10.73,73.99,50
"Imperial Peppercorn Stout","Stout",1.08,1.022,8.15,46.67,40
"Chocolate Mint Milk Stout","Stout",1.069,1.023,6.12,15.83,37.37
"Black Granite","Stout",1.045,1.015,3.93,40.41,40
"Jeff's Guinness II","Stout",1.044,1.012,4.23,51.3,37.76
"Founder's Breakfast Stout Clone","Stout",1.083,1.019,8.32,70.17,40
"CRIS - Cranked Russian Imperial Stout","Stout",1.107,1.016,11.98,47.75,32.63
"10 G Dragons Milk","Stout",1.095,1.022,9.6,42.62,38.19
"The Tart Russian","Stout",1.136,1.027,14.27,59.39,50
"Matt the Mediocre","Stout",1.097,1.016,10.55,78.99,50
"Kjeller 5 Brannmannens Spesial Dry Stout 25 ...","Stout",1.05,1.011,5.14,38.3,39.29
"Stout","Stout",1.129,1.043,11.29,44.4,50
"IHP 2015 Double Stout","Stout",1.078,1.02,7.59,148.86,33.86
"Ringwood XXXX Porter Clone","Stout",1.06,1.017,5.64,36.04,39.52
"Winter wolf warmer","Stout",1.098,1.022,9.89,79.29,39.71
"Black Mass","Stout",20.9628,5.53472,8.59,48.1,40
"St. Patty's Irish Stout","Stout",1.042,1.011,5,0,40
"Game of Clones","Stout",1.111,1.028,10.86,70.45,47.39
"Courage Imperial Stout (1914)","Stout",1.103,1.023,10.55,56.36,50
"Raspberry Chocolate Oatmeal Stout","Stout",1.047,1.012,4.6,15.33,35.18
"Imperial Smoke Monster","Stout",1.166,1.024,18.66,90.19,50
"Sweet Stout","Stout",1.056,1.022,4.51,64.63,39.68
"Mad Goat Stout (5gal version)","Stout",1.084,1.021,8.25,0,58.71
"Stout Lampy","Stout",1.052,1.018,4.57,50.27,38.78
"Easy Sweet Stout","Stout",1.058,1.014,5.71,33.48,39.36
"New Mexican Hot Chocolate Stout","Stout",1.066,1.025,5.38,35.91,48.86
"Bertus RIS","Stout",1.103,1.023,10.57,105.3,44.73
"Igor Stout","Stout",1.066,1.019,6.28,38.23,40
"Old Rasputin clone","Stout",1.092,1.018,9.68,117.61,39.2
"RISter","Stout",1.106,1.026,10.4,77.16,40
"Big stout take 2","Stout",1.107,1.028,10.4,68.44,40
"Nafarious villain","Stout",1.088,1.02,8.91,63.26,36.88
"Santas Little Helper","Stout",1.114,1.025,11.75,71.83,50
"SchuBrew Stout","Stout",1.073,1.017,7.4,72.53,33.97
"Milk Stout #1","Stout",1.062,1.019,5.65,26.32,37.7
"Woot stout","Stout",1.099,1.025,9.74,114.76,36.94
"Flat Earth Mocha Stout","Stout",1.059,1.017,5.55,35.03,49.55
"Guinness clone","Stout",1.043,1.01,4.25,38.47,31.12
"Vanilla Milk Stout","Stout",1.05,1.014,4.69,25.35,42.88
"Ten fidy","Stout",1.101,1.018,10.89,128.74,50
"Hellagood Stout","Stout",1.114,1.027,11.44,92.03,50
"Kaiser Death","Stout",1.101,1.024,10.14,55.6,50
"Dark & Dirty Stout","Stout",21.3666,2.91251,10.2,82.97,44.52
"Kate the great clone","Stout",1.1,1.023,10.2,66.77,35.11
"Terrapin Wake 'N' Bake Clone I","Stout",1.087,1.021,8.61,49.63,50
"Coffee Oatmeal Milk Stout","Stout",17.2538,6.94093,5.69,21.13,38.17
"DRY STOUT - ECLIPSE HOP GUINNESS","Stout",1.048,1.011,4.86,44.03,31.64
"Cappuccino Stout","Stout",1.069,1.022,6.23,16.03,11.02
"Jeti","Stout",1.094,1.026,8.93,67.89,40
"Imperial Vanilla Coffee Milk Stout","Stout",1.112,1.026,11.27,77.55,44.57
"Foreign Extra Stout","Stout",1.074,1.02,7.04,35.09,50
"Tipsy Otter","Stout",1.082,1.022,7.79,51.16,50
"Imperial Pepper Stout","Stout",24.2462,8.25222,9.1,33.06,40.85
"Cappuccino Stout","Stout",1.071,1.024,6.18,55.53,48.8
"Blackout Stout","Stout",1.083,1.02,8.27,55.61,32.46
"1762: Alex The Blessed","Stout",1.112,1.026,11.28,115.63,50
"Beer Geek Vanilla Shake","Stout",25.6015,8.50502,9.79,95.51,50
"Milk Chocolate Raisin Stout","Stout",1.049,1.019,4.01,22.89,31.93
"First imperial stout","Stout",1.087,1.024,8.2,50.81,39.47
"24th St. Special Stout","Stout",1.087,1.027,7.8,28.45,39
"Sweet Stout - LHBC - Milk Stout","Stout",1.052,1.018,4.42,34.68,32.25
"Great Big Stout","Stout",1.059,1.015,5.82,38.08,29.51
"Imperial Russian Stout","Stout",1.102,1.023,10.35,100.6,50
"Russian Imperial Stout","Stout",1.119,1.028,11.99,48.08,50
"St James Gate Perfect Pour","Stout",1.044,1.012,4.1,34.97,33.51
"Boris & Natasha","Stout",1.143,1.033,14.34,104,50
"Rainy Day Stout II","Stout",1.056,1.01,6.03,38.61,37.38
"Ten Fidy Clone","Stout",1.103,1.026,10.13,111.1,50
"M&M V.1 (small batch)","Stout",1.117,1.023,12.35,64.45,50
"Vanilla Milk Stout","Stout",1.083,1.029,7.04,50.47,50
"Guinness clone","Stout",1.05,1.011,5.08,48.26,30.52
"Denny Conn's Bourbon Vanilla Imperial Porter...","Stout",1.086,1.02,8.64,55.03,43.39
"Stout?","Stout",1.068,1.017,6.74,54.47,42.85
"Milk Stout","Stout",1.066,1.028,5.05,35.22,35.44
"Broken Shoestring Stout","Stout",1.071,1.018,6.97,36.97,36.15
"Mouth of Madness II Stout","Stout",1.05,1.028,2.88,0,36.63
"RIS","Stout",1.108,1.027,10.62,63.34,32.03
"Saint Nicholas Russian Imperial Stout (Batch...","Stout",1.098,1.028,10.2,76.82,44.05
"Larboarder","Stout",1.055,1.015,5.26,18.03,31.87
"Stout City V1.2","Stout",1.096,1.023,9.57,79.58,38.36
"Dad's Neapolitan Milk Stout","Stout",1.071,1.025,6.12,43.02,42.1
"Rye Stout","Stout",1.045,1.011,4.35,49.26,37.61
"Tin's Imperial Russian Stout 2","Stout",1.092,1.027,8.52,131.5,38.71
"Raven & Dove Milk Stout","Stout",1.061,1.019,5.51,32.04,40
"Boose's Breakfast Brew","Stout",1.072,1.019,6.99,52.2,39.39
"Udderly Awesome Milk Stout","Stout",1.065,1.025,5.34,36.45,50
"The Dark Heart of Reggie Regather","Stout",1.084,1.028,8.02,59.44,50
"O'Flannagain Standard","Stout",1.052,1.014,4.92,0,37.7
"Dan's Breakfast Stout","Stout",1.072,1.013,7.78,40.14,47.96
"Russian Imperial Stout","Stout",1.103,1.026,10.12,82.64,40
"Fluffernutter Sammie Stout","Stout",1.052,1.018,4.49,23.93,35.43
"Biella Murphy clone","Stout",1.043,1.012,4.04,35.55,26.86
"Just Die Already!","Stout",1.112,1.028,11.03,144.6,40.98
"A Very Stout Cherry","Stout",17.2108,4.15493,7.14,55.27,40.17
"Dry Irish Stout","Stout",1.038,1.009,3.83,25.99,35.94
"Putin's Heart","Stout",1.112,1.026,11.22,117.9,40
"Sweet Stout 2 (S2)","Stout",1.055,1.019,4.79,36.2,40.55
"Peat DRIS","Stout",1.086,1.022,8.49,82.99,40
"Roosevelt Franklin","Stout",1.07,1.017,6.85,0,24.73
"Pumpkin Stout","Stout",1.061,1.015,6,21.22,44.91
"Bear's Milk Stout","Stout",1.066,1.017,6.52,23.85,40
"Chocolate Fountain","Stout",1.07,1.022,6.33,49.39,40
"Low Gravity Dry Irish Stout","Stout",1.036,1.01,3.4,31.48,30.11
"Sunnysoft Stout","Stout",11.6638,3.35888,4.44,36.79,36.28
"Rusty's 30th Birthday Cake Stout","Stout",1.097,1.021,9.96,128.77,50
"Meelin Irish Stout","Stout",1.049,1.012,4.92,38.47,31.86
"Lancaster Milk Stout Clone","Stout",1.059,1.018,5.34,41.97,37.74
"????sweet stout","Stout",1.061,1.015,6.03,19.82,35.24
"Amon Amarth Stout","Stout",1.12,1.029,11.88,73.54,34.63
"Scott's Thor's Thunder","Stout",1.088,1.023,8.46,460.76,50
"Better than Guinness","Stout",1.042,1.01,4.25,37.58,39.43
"Short and Stout","Stout",1.043,1.011,4.19,21.36,33.98
"BAF Imperial Stout","Stout",19.4903,5.27236,7.87,59.36,42.66
"Always Bet on Black (Wesley Snipes Edition)...","Stout",1.088,1.02,8.95,101.47,50
"Katy","Stout",1.078,1.022,7.35,38.73,40
"FBC Russian Imperial Stout","Stout",1.105,1.024,10.71,76.32,50
"RIS","Stout",1.103,1.02,10.92,72.27,50
"Irish Mist","Stout",1.048,1.01,4.97,35.1,40
"Sweet Stout Syndicate","Stout",20.9789,9.19146,6.65,30.71,50
"Ay Chihuahua Mole Stout","Stout",1.053,1.013,5.31,20.78,46.97
"Sainsbury Chocolate Stout","Stout",1.049,1.014,4.63,37.74,39.1
"Chilehawk Chocolate Stout","Stout",1.107,1.034,9.59,43.56,50
"Guinness Clone","Stout",1.044,1.011,4.37,42.44,38.88
"Babystep Stout","Stout",1.103,1.029,9.74,80.6,40
"152 American Dry Summer Stout","Stout",1.039,1.01,3.81,23.91,37.54
"The 2016 Series -  Imperial Stout","Stout",1.109,1.028,10.66,145.03,50
"Oatmeal Coffee Stout","Stout",1.097,1.018,10.27,60.82,42.14
"Maple dry stout","Stout",1.056,1.011,6,28.62,32.68
"O'Laddy Stout","Stout",1.052,1.014,4.96,38.47,41.08
"Hefty Stout","Stout",1.085,1.016,9.04,81.58,40
"Raspy Russian Imperial Stout","Stout",1.077,1.014,8.32,64.26,32.09
"Emma's Reverence","Stout",1.052,1.018,4.5,22.17,35.39
"BCBS  maybe","Stout",1.125,1.033,12.13,54.67,50
"I can't believe it's not Guinness","Stout",1.04,1.011,3.73,50.1,39.81
"Breakfast Stout","Stout",1.025,1.008,2.22,0,44.57
"Basic Stout","Stout",1.051,1.012,5.16,39.27,38.69
"Stout of the Rising Sun","Stout",1.057,1.017,5.13,47.22,34.18
"Ma Stouty Poos - Chocolate Stout","Stout",1.074,1.019,7.33,59.13,39.04
"Stone Imperial Russian Stout clone","Stout",1.097,1.022,10.85,86.65,50
"Creme Br˚lÈe Stout","Stout",1.104,1.038,8.65,45.99,31.42
"Sweet Stout","Stout",1.064,1.018,5.98,28.74,33.66
"Milk Stout 2","Stout",1.06,1.021,5.12,31.66,40
"RIS Big Barrel G & D","Stout",1.098,1.021,10.14,151.49,50
"DARK MENACE","Stout",1.066,1.021,6,27.62,50
"Coffe Stout","Stout",15.6921,3.59909,6.83,60.29,40
"Valyrian Steel","Stout",1.087,1.022,8.54,42.49,40
"Coffee Milk Stout","Stout",1.066,1.019,6.26,48.94,31.5
"The Chocco Monster","Stout",1.092,1.026,8.77,47.71,50
"Brewjack Horseman","Stout",1.082,1.027,7.31,45.11,46.73
"Neapolitan RIS","Stout",1.125,1.028,12.69,96.25,50
"Mint Chocolate Chip Stout","Stout",1.055,1.016,5.09,30.27,50
"Irish Dry Stout","Stout",1.041,1.01,4.1,34.74,37.61
"Barkafjellet Russian Imperial Oatmeal Stout...","Stout",1.136,1.026,14.43,98.06,48.07
"Bitter chocolate outmeal stout","Stout",1.106,1.036,9.25,55.87,39.48
"Mida piimad joovad","Stout",1.06,1.019,5.48,25.43,47.62
"Primordial Corpulent Ale","Stout",1.05,1.011,4.99,0,40.3
